pondLevel,nexusInnerLevel,nexusOuterLevel,tubLevel,waterTemp,refilling,cpuTemp,cpuFreq,storageUsed,time
70,58,36,35,18.56,0,33.63,700.0,1.65,00:06:05
70,58,36,35,18.56,0,33.63,700.0,1.65,00:06:15
70,58,36,35,18.56,0,34.7,700.0,1.65,00:06:25
70,58,36,35,18.56,0,33.63,700.0,1.65,00:06:35
70,58,37,35,18.56,0,34.7,700.0,1.65,00:06:45
70,58,37,35,18.56,0,34.7,700.0,1.65,00:06:55
70,58,36,36,18.56,0,33.63,700.0,1.65,00:07:05
70,58,36,35,18.56,0,33.63,700.0,1.65,00:07:15
70,58,36,35,18.56,0,34.17,700.0,1.65,00:07:25
70,58,36,35,18.56,0,34.17,700.0,1.65,00:07:35
70,58,36,35,18.56,0,33.63,700.0,1.65,00:07:45
70,58,36,35,18.5,0,33.63,700.0,1.65,00:07:55
70,58,36,35,18.5,0,34.17,700.0,1.65,00:08:05
70,58,36,35,18.56,0,33.63,700.0,1.65,00:08:16
70,58,36,35,18.5,0,34.17,700.0,1.65,00:08:26
70,58,36,36,18.56,0,33.63,700.0,1.65,00:08:36
70,58,36,35,18.56,0,33.63,700.0,1.65,00:08:46
70,58,36,35,18.5,0,33.63,700.0,1.65,00:08:56
70,58,36,35,18.5,0,33.63,700.0,1.65,00:09:06
70,58,36,35,18.5,0,33.63,700.0,1.65,00:09:16
70,58,36,35,18.5,0,34.17,700.0,1.65,00:09:26
70,58,36,35,18.5,0,34.17,700.0,1.65,00:09:36
70,58,36,35,18.5,0,33.63,700.0,1.65,00:09:46
71,58,36,35,18.5,0,33.63,700.0,1.65,00:09:56
70,58,36,35,18.56,0,34.17,700.0,1.65,00:10:06
70,58,36,35,18.5,0,33.63,700.0,1.65,00:10:17
71,58,36,35,18.5,0,33.63,700.0,1.65,00:10:27
70,58,36,35,18.5,0,33.63,700.0,1.65,00:10:37
70,58,36,36,18.5,0,33.63,700.0,1.65,00:10:47
70,58,36,35,18.5,0,33.63,700.0,1.65,00:10:57
70,58,36,35,18.5,0,33.63,700.0,1.65,00:11:07
70,58,37,36,18.5,0,33.63,700.0,1.65,00:11:17
70,58,36,36,18.5,0,34.17,700.0,1.65,00:11:27
70,58,36,35,18.5,0,33.63,700.0,1.65,00:11:37
70,58,36,35,18.5,0,33.63,700.0,1.65,00:11:47
70,58,36,35,18.5,0,33.63,700.0,1.65,00:11:57
70,58,36,35,18.5,0,34.17,700.0,1.65,00:12:07
70,58,36,36,18.5,0,33.63,700.0,1.65,00:12:17
70,58,36,35,18.5,0,34.17,700.0,1.65,00:12:28
70,58,36,36,18.5,0,34.17,700.0,1.65,00:12:38
70,58,36,36,18.5,0,34.17,700.0,1.65,00:12:48
70,58,36,35,18.5,0,33.63,700.0,1.65,00:12:58
70,58,36,36,18.5,0,33.63,700.0,1.65,00:13:08
70,58,36,35,18.5,0,33.63,700.0,1.65,00:13:18
70,58,36,35,18.5,0,33.63,700.0,1.65,00:13:28
70,58,36,35,18.5,0,33.63,700.0,1.65,00:13:38
70,58,36,35,18.5,0,34.17,700.0,1.65,00:13:48
71,58,36,36,18.5,0,33.63,700.0,1.65,00:14:00
71,58,36,36,18.5,0,33.63,700.0,1.65,00:14:10
70,58,36,36,18.5,0,33.63,700.0,1.65,00:14:20
70,58,36,36,18.5,0,33.63,700.0,1.65,00:14:30
70,58,36,36,18.5,0,34.17,700.0,1.65,00:14:42
71,58,36,36,18.5,0,34.17,700.0,1.65,00:14:52
70,58,36,36,18.5,0,34.17,700.0,1.65,00:15:02
70,58,36,35,18.5,0,33.63,700.0,1.65,00:15:12
70,58,36,35,18.5,0,33.63,700.0,1.65,00:15:22
70,58,36,35,18.5,0,34.17,1000.0,1.65,00:15:33
70,58,36,36,18.5,0,33.63,700.0,1.65,00:15:43
70,58,36,36,18.5,0,33.63,700.0,1.65,00:15:53
70,58,36,36,18.5,0,34.17,700.0,1.65,00:16:03
70,58,36,36,18.5,0,34.17,700.0,1.65,00:16:13
70,58,36,36,18.5,0,33.63,800.0,1.65,00:16:23
70,58,36,36,18.5,0,33.63,700.0,1.65,00:16:33
71,58,36,36,18.5,0,34.17,700.0,1.65,00:16:43
70,58,36,36,18.5,0,34.17,700.0,1.65,00:16:53
70,58,36,35,18.5,0,34.17,700.0,1.65,00:17:03
70,58,36,36,18.5,0,34.17,700.0,1.65,00:17:13
70,58,36,36,18.5,0,33.63,700.0,1.65,00:17:23
70,58,36,36,18.5,0,33.63,700.0,1.65,00:17:33
70,58,36,36,18.5,0,34.17,700.0,1.65,00:17:44
70,58,36,36,18.5,0,33.63,700.0,1.65,00:17:54
70,58,36,36,18.5,0,34.17,700.0,1.65,00:18:05
70,58,36,35,18.5,0,33.63,700.0,1.65,00:18:15
70,58,36,36,18.5,0,34.17,700.0,1.65,00:18:26
70,58,36,35,18.5,0,34.17,700.0,1.65,00:18:36
70,58,36,35,18.5,0,34.17,700.0,1.65,00:18:46
71,58,36,36,18.5,0,33.63,700.0,1.65,00:18:56
70,58,36,35,18.5,0,34.17,700.0,1.65,00:19:06
70,58,36,36,18.5,0,33.63,700.0,1.65,00:19:16
70,58,36,36,18.5,0,34.17,700.0,1.65,00:19:28
70,58,36,36,18.5,0,34.17,700.0,1.65,00:19:38
70,58,36,35,18.5,0,34.17,700.0,1.65,00:19:48
70,58,36,36,18.5,0,34.17,700.0,1.65,00:19:58
70,58,36,35,18.5,0,34.17,700.0,1.65,00:20:08
70,58,36,36,18.5,0,33.63,700.0,1.65,00:20:18
70,58,36,36,18.5,0,33.63,700.0,1.65,00:20:28
70,58,36,35,18.5,0,33.63,700.0,1.65,00:20:38
70,58,36,35,18.5,0,33.63,700.0,1.65,00:20:48
70,58,36,36,18.5,0,33.63,700.0,1.65,00:20:58
71,58,36,36,18.5,0,33.63,700.0,1.65,00:21:10
70,58,36,36,18.5,0,34.17,700.0,1.65,00:21:20
71,58,36,36,18.5,0,34.17,700.0,1.65,00:21:30
70,58,36,36,18.5,0,33.63,700.0,1.65,00:21:40
70,58,36,36,18.5,0,33.63,700.0,1.65,00:21:50
70,58,36,36,18.5,0,33.63,700.0,1.65,00:22:00
70,58,36,35,18.5,0,33.63,700.0,1.65,00:22:11
70,58,36,36,18.5,0,33.63,700.0,1.65,00:22:22
70,58,36,36,18.5,0,34.17,700.0,1.65,00:22:32
70,58,36,36,18.5,0,34.17,700.0,1.65,00:22:42
70,58,36,35,18.5,0,33.63,700.0,1.65,00:22:52
70,58,36,36,18.5,0,33.63,700.0,1.65,00:23:02
70,58,36,36,18.5,0,33.63,700.0,1.65,00:23:13
70,58,36,36,18.5,0,34.17,700.0,1.65,00:23:23
70,58,36,35,18.5,0,33.63,700.0,1.65,00:23:33
70,58,36,36,18.5,0,33.63,700.0,1.65,00:23:43
70,58,36,35,18.5,0,33.63,700.0,1.65,00:23:53
70,58,36,35,18.5,0,33.63,700.0,1.65,00:24:03
70,58,36,36,18.5,0,33.63,700.0,1.65,00:24:13
70,58,36,35,18.5,0,33.63,700.0,1.65,00:24:23
70,58,36,36,18.5,0,33.63,700.0,1.65,00:24:33
70,58,36,36,18.5,0,33.63,700.0,1.65,00:24:43
70,58,36,35,18.5,0,33.63,700.0,1.65,00:24:55
70,58,36,36,18.5,0,33.63,700.0,1.65,00:25:05
70,58,36,36,18.5,0,33.63,700.0,1.65,00:25:15
70,58,36,36,18.5,0,33.63,700.0,1.65,00:25:25
70,58,36,36,18.5,0,33.63,700.0,1.65,00:25:35
70,58,36,36,18.5,0,34.17,700.0,1.65,00:25:45
70,58,36,36,18.5,0,34.17,700.0,1.65,00:25:57
70,58,36,35,18.5,0,33.63,700.0,1.65,00:26:07
70,58,36,36,18.5,0,33.63,700.0,1.65,00:26:17
70,58,36,35,18.5,0,33.63,700.0,1.65,00:26:27
71,58,36,36,18.5,0,33.63,700.0,1.65,00:26:37
71,58,36,36,18.5,0,33.63,800.0,1.65,00:26:47
70,58,36,36,18.5,0,34.17,700.0,1.65,00:26:58
70,58,36,36,18.5,0,33.63,700.0,1.65,00:27:08
70,58,36,36,18.5,0,33.63,700.0,1.65,00:27:18
70,58,36,36,18.5,0,33.63,700.0,1.65,00:27:28
70,58,36,36,18.5,0,33.63,700.0,1.65,00:27:38
70,58,36,36,18.5,0,33.63,700.0,1.65,00:27:48
70,58,36,36,18.5,0,33.63,700.0,1.65,00:27:58
70,58,36,36,18.5,0,33.63,700.0,1.65,00:28:08
70,58,36,35,18.5,0,33.63,700.0,1.65,00:28:18
70,58,36,36,18.5,0,33.63,700.0,1.65,00:28:28
70,58,36,36,18.5,0,33.63,700.0,1.65,00:28:40
70,58,36,36,18.44,0,33.63,700.0,1.65,00:28:50
70,58,36,36,18.5,0,33.63,700.0,1.65,00:29:00
70,58,36,36,18.5,0,33.63,700.0,1.65,00:29:10
70,58,36,36,18.5,0,33.63,700.0,1.65,00:29:21
70,58,36,35,18.5,0,33.63,700.0,1.65,00:29:31
70,58,36,36,18.5,0,33.63,700.0,1.65,00:29:41
70,58,36,36,18.44,0,33.63,700.0,1.65,00:29:51
70,58,36,36,18.5,0,33.63,700.0,1.65,00:30:03
70,58,36,36,18.5,0,33.63,700.0,1.65,00:30:13
70,58,36,36,18.5,0,33.63,700.0,1.65,00:30:23
70,58,36,36,18.44,0,33.63,700.0,1.65,00:30:33
70,58,36,35,18.44,0,33.63,700.0,1.65,00:30:43
71,58,36,35,18.5,0,33.63,700.0,1.65,00:30:53
70,58,36,36,18.5,0,33.63,700.0,1.65,00:31:03
70,58,36,36,18.5,0,33.09,700.0,1.65,00:31:13
70,58,36,36,18.44,0,33.63,700.0,1.65,00:31:23
70,58,36,36,18.5,0,33.63,700.0,1.65,00:31:35
70,58,36,36,18.44,0,33.63,700.0,1.65,00:31:45
70,58,36,36,18.44,0,33.63,700.0,1.65,00:31:55
70,58,36,36,18.5,0,33.63,700.0,1.65,00:32:05
71,58,36,36,18.44,0,33.63,700.0,1.65,00:32:15
70,58,36,36,18.44,0,33.63,700.0,1.65,00:32:25
70,58,36,36,18.44,0,33.63,700.0,1.65,00:32:35
70,58,36,36,18.44,0,33.63,700.0,1.65,00:32:45
70,58,36,36,18.44,0,33.63,700.0,1.65,00:32:57
70,58,36,36,18.5,0,33.63,700.0,1.65,00:33:09
70,58,36,36,18.44,0,33.63,700.0,1.65,00:33:19
70,58,35,36,18.5,0,33.63,700.0,1.65,00:33:29
70,58,36,36,18.44,0,33.63,700.0,1.65,00:33:39
70,58,36,36,18.5,0,33.63,700.0,1.65,00:33:49
70,58,36,36,18.44,0,33.63,700.0,1.65,00:33:59
70,58,36,36,18.44,0,33.63,700.0,1.65,00:34:09
70,58,36,35,18.44,0,33.63,700.0,1.65,00:34:20
70,58,36,36,18.44,0,33.63,700.0,1.65,00:34:30
70,58,36,36,18.44,0,33.63,700.0,1.65,00:34:40
70,58,36,34,18.44,0,34.17,700.0,1.65,00:34:50
70,58,35,36,18.44,0,33.63,700.0,1.65,00:35:00
70,58,36,36,18.44,0,33.63,700.0,1.65,00:35:10
70,58,36,36,18.5,0,34.17,700.0,1.65,00:35:20
70,58,36,36,18.44,0,34.17,700.0,1.65,00:35:30
70,58,35,35,18.44,0,34.17,700.0,1.65,00:35:40
69,58,36,36,18.44,0,33.63,700.0,1.65,00:35:50
71,58,35,36,18.44,0,33.63,700.0,1.65,00:36:00
70,58,36,36,18.44,0,33.63,800.0,1.65,00:36:11
70,58,36,36,18.44,0,34.17,800.0,1.65,00:36:21
70,58,35,36,18.44,0,34.17,1000.0,1.65,00:36:31
70,58,36,36,18.44,0,34.17,1000.0,1.65,00:36:41
70,58,35,36,18.44,0,33.63,1000.0,1.65,00:36:51
70,58,36,36,18.44,0,33.63,1000.0,1.65,00:37:01
70,58,36,36,18.44,0,34.17,1000.0,1.65,00:37:11
70,58,35,36,18.44,0,34.7,700.0,1.65,00:37:23
70,58,36,36,18.44,0,34.17,700.0,1.65,00:37:33
70,58,35,36,18.44,0,34.17,700.0,1.65,00:37:43
70,58,36,36,18.44,0,33.63,700.0,1.65,00:37:53
70,58,35,36,18.44,0,33.63,700.0,1.65,00:38:03
70,58,35,36,18.44,0,34.17,700.0,1.65,00:38:13
70,58,35,36,18.44,0,33.63,700.0,1.65,00:38:23
70,58,35,36,18.44,0,34.17,700.0,1.65,00:38:33
70,58,36,36,18.44,0,33.63,700.0,1.65,00:38:43
70,58,35,36,18.44,0,33.63,700.0,1.65,00:38:54
70,58,36,36,18.44,0,33.63,700.0,1.65,00:39:04
70,58,36,36,18.44,0,33.63,700.0,1.65,00:39:14
71,58,35,36,18.44,0,34.17,700.0,1.65,00:39:24
70,58,35,36,18.44,0,34.17,700.0,1.65,00:39:34
70,58,35,36,18.44,0,33.63,700.0,1.65,00:39:44
70,58,35,36,18.44,0,33.63,700.0,1.65,00:39:54
71,58,35,36,18.44,0,33.63,700.0,1.65,00:40:04
71,58,36,36,18.44,0,33.63,700.0,1.65,00:40:14
70,58,36,36,18.44,0,33.63,700.0,1.65,00:40:24
70,58,35,36,18.44,0,33.63,700.0,1.65,00:40:36
70,58,36,36,18.44,0,33.63,700.0,1.65,00:40:46
70,58,35,36,18.44,0,33.63,700.0,1.65,00:40:56
70,58,36,36,18.44,0,33.63,700.0,1.65,00:41:06
70,58,37,36,18.44,0,33.63,700.0,1.65,00:41:16
70,58,37,36,18.44,0,33.63,700.0,1.65,00:41:26
70,58,35,36,18.44,0,34.17,700.0,1.65,00:41:38
70,58,35,36,18.44,0,33.63,700.0,1.65,00:41:50
70,58,35,36,18.44,0,34.17,700.0,1.65,00:42:00
70,58,35,36,18.44,0,33.63,700.0,1.65,00:42:10
71,58,35,36,18.44,0,34.17,700.0,1.65,00:42:20
70,58,35,36,18.44,0,33.63,700.0,1.65,00:42:30
70,58,35,36,18.44,0,33.63,700.0,1.65,00:42:40
71,58,35,36,18.44,0,33.63,700.0,1.65,00:42:51
71,58,35,36,18.44,0,34.17,700.0,1.65,00:43:01
71,58,35,36,18.44,0,34.17,700.0,1.65,00:43:13
70,58,35,36,18.44,0,34.17,700.0,1.65,00:43:23
70,58,35,36,18.44,0,33.63,700.0,1.65,00:43:33
70,58,35,36,18.44,0,33.63,700.0,1.65,00:43:43
70,58,35,36,18.44,0,34.17,700.0,1.65,00:43:53
70,58,35,36,18.44,0,33.63,700.0,1.65,00:44:03
71,58,35,36,18.44,0,33.63,700.0,1.65,00:44:13
70,58,35,36,18.44,0,33.63,700.0,1.65,00:44:23
70,58,35,36,18.44,0,33.63,700.0,1.65,00:44:33
71,58,35,36,18.44,0,33.63,700.0,1.65,00:44:43
70,58,35,36,18.44,0,33.63,700.0,1.65,00:44:53
70,58,35,36,18.44,0,34.17,700.0,1.65,00:45:05
70,58,35,36,18.44,0,33.63,700.0,1.65,00:45:15
70,58,35,36,18.44,0,33.63,700.0,1.65,00:45:25
70,58,35,36,18.44,0,33.63,700.0,1.65,00:45:37
70,58,35,36,18.44,0,33.63,700.0,1.65,00:45:47
70,58,35,36,18.44,0,34.17,700.0,1.65,00:45:59
70,58,35,36,18.44,0,33.63,700.0,1.65,00:46:09
71,58,35,37,18.44,0,33.63,700.0,1.65,00:46:19
70,58,35,36,18.44,0,33.63,700.0,1.65,00:46:29
70,58,35,36,18.44,0,33.63,700.0,1.65,00:46:39
70,58,35,36,18.44,0,34.17,700.0,1.65,00:46:49
70,58,35,36,18.44,0,33.63,700.0,1.65,00:46:59
70,58,35,36,18.44,0,33.63,700.0,1.65,00:47:11
69,58,35,36,18.44,0,33.63,700.0,1.65,00:47:22
70,58,35,36,18.44,0,33.63,700.0,1.65,00:47:32
70,58,35,36,18.44,0,33.63,700.0,1.65,00:47:42
70,58,35,36,18.44,0,33.63,700.0,1.65,00:47:52
70,58,35,36,18.44,0,33.63,700.0,1.65,00:48:02
70,58,35,36,18.44,0,33.63,700.0,1.65,00:48:12
70,58,35,36,18.44,0,33.63,700.0,1.65,00:48:22
71,58,35,36,18.44,0,33.63,700.0,1.65,00:48:32
70,58,35,36,18.44,0,33.63,700.0,1.65,00:48:42
70,58,35,36,18.44,0,33.63,700.0,1.65,00:48:52
70,58,35,37,18.44,0,33.63,700.0,1.65,00:49:02
71,58,35,36,18.44,0,34.17,700.0,1.65,00:49:12
70,58,35,36,18.44,0,33.63,700.0,1.65,00:49:23
70,58,35,36,18.44,0,34.17,700.0,1.65,00:49:33
70,58,35,36,18.44,0,33.63,700.0,1.65,00:49:43
70,58,35,36,18.44,0,33.63,700.0,1.65,00:49:53
70,58,35,36,18.44,0,33.63,700.0,1.65,00:50:03
70,58,35,36,18.44,0,33.63,700.0,1.65,00:50:13
70,58,35,36,18.44,0,33.63,700.0,1.65,00:50:23
70,58,35,36,18.44,0,33.63,700.0,1.65,00:50:33
70,58,35,36,18.44,0,33.09,700.0,1.65,00:50:43
70,58,35,36,18.44,0,34.7,800.0,1.65,00:50:57
70,58,35,36,18.44,0,33.63,700.0,1.65,00:51:07
70,58,35,36,18.44,0,33.63,700.0,1.65,00:51:17
70,58,35,36,18.44,0,33.63,700.0,1.65,00:51:27
70,58,35,36,18.44,0,33.63,700.0,1.65,00:51:37
69,58,35,36,18.44,0,33.63,700.0,1.65,00:51:47
70,58,35,36,18.44,0,33.09,700.0,1.65,00:51:58
71,58,35,36,18.38,0,33.63,700.0,1.65,00:52:08
70,58,35,36,18.44,0,33.63,700.0,1.65,00:52:18
70,58,35,36,18.44,0,34.17,700.0,1.65,00:52:28
70,58,35,36,18.44,0,33.63,700.0,1.65,00:52:38
70,58,35,36,18.44,0,33.63,700.0,1.65,00:52:48
69,58,35,36,18.44,0,33.63,700.0,1.65,00:52:58
70,58,35,36,18.38,0,34.17,700.0,1.65,00:53:10
70,58,35,36,18.44,0,33.63,700.0,1.65,00:53:20
70,58,35,36,18.44,0,33.63,700.0,1.65,00:53:30
70,58,35,36,18.38,0,34.17,700.0,1.65,00:53:40
71,58,35,36,18.44,0,33.63,700.0,1.65,00:53:50
70,58,35,36,18.38,0,33.63,700.0,1.65,00:54:00
70,58,35,36,18.44,0,33.63,700.0,1.65,00:54:11
70,58,35,36,18.44,0,33.63,700.0,1.65,00:54:21
70,58,35,36,18.38,0,34.17,700.0,1.65,00:54:31
70,58,35,37,18.44,0,33.63,700.0,1.65,00:54:41
70,58,35,36,18.38,0,33.63,700.0,1.65,00:54:51
70,58,35,36,18.38,0,33.63,700.0,1.65,00:55:01
75,58,35,36,18.38,0,34.17,1000.0,1.65,00:55:11
70,58,35,36,18.38,0,34.17,700.0,1.65,00:55:23
70,58,35,36,18.38,0,34.17,700.0,1.65,00:55:33
70,58,35,36,18.38,0,33.63,700.0,1.65,00:55:43
70,58,35,36,18.38,0,33.63,700.0,1.65,00:55:53
70,58,35,36,18.38,0,33.63,700.0,1.65,00:56:03
70,58,35,37,18.38,0,34.17,700.0,1.65,00:56:13
70,58,35,36,18.38,0,34.17,700.0,1.65,00:56:23
70,58,35,36,18.38,0,34.17,700.0,1.65,00:56:33
70,58,35,36,18.38,0,33.63,700.0,1.65,00:56:43
70,58,35,36,18.38,0,33.63,700.0,1.65,00:56:53
70,58,35,36,18.38,0,33.63,700.0,1.65,00:57:04
70,58,35,37,18.38,0,33.63,700.0,1.65,00:57:14
70,58,35,36,18.38,0,33.63,700.0,1.65,00:57:24
70,58,35,36,18.38,0,33.63,700.0,1.65,00:57:34
70,58,35,36,18.38,0,33.63,700.0,1.65,00:57:44
70,58,35,36,18.38,0,33.63,700.0,1.65,00:57:54
70,58,35,36,18.38,0,33.63,700.0,1.65,00:58:04
70,58,35,36,18.38,0,33.63,700.0,1.65,00:58:14
70,58,35,36,18.38,0,33.63,700.0,1.65,00:58:24
70,58,35,36,18.38,0,33.63,700.0,1.65,00:58:34
70,58,35,36,18.38,0,33.63,700.0,1.65,00:58:44
70,58,35,36,18.38,0,33.63,700.0,1.65,00:58:54
70,58,35,36,18.38,0,33.63,700.0,1.65,00:59:05
70,58,35,36,18.38,0,33.63,700.0,1.65,00:59:15
70,58,35,36,18.38,0,34.17,700.0,1.65,00:59:25
70,58,35,36,18.38,0,33.63,700.0,1.65,00:59:35
70,58,35,36,18.38,0,34.17,700.0,1.65,00:59:45
70,58,35,36,18.38,0,33.63,700.0,1.65,00:59:55
70,58,35,36,18.38,0,33.63,700.0,1.65,01:00:05
70,58,35,36,18.38,0,33.63,700.0,1.65,01:00:15
70,58,35,36,18.38,0,33.09,700.0,1.65,01:00:25
71,58,35,36,18.38,0,32.55,700.0,1.65,01:00:35
70,58,35,36,18.38,0,33.63,700.0,1.65,01:00:45
70,58,35,36,18.38,0,33.63,700.0,1.65,01:00:55
71,58,35,36,18.38,0,33.63,700.0,1.65,01:01:05
70,58,35,36,18.38,0,33.63,700.0,1.65,01:01:16
70,58,35,36,18.38,0,33.63,700.0,1.65,01:01:26
70,58,35,36,18.38,0,33.63,700.0,1.65,01:01:36
70,58,35,36,18.38,0,33.63,700.0,1.65,01:01:46
69,58,35,36,18.38,0,33.63,700.0,1.65,01:01:56
71,58,35,36,18.38,0,33.63,700.0,1.65,01:02:06
70,58,35,36,18.38,0,33.09,700.0,1.65,01:02:16
70,58,35,37,18.38,0,33.63,700.0,1.65,01:02:26
70,58,35,37,18.38,0,33.63,700.0,1.65,01:02:36
71,58,35,36,18.38,0,33.63,700.0,1.65,01:02:46
71,58,35,36,18.38,0,33.63,700.0,1.65,01:02:56
70,58,35,36,18.38,0,33.63,700.0,1.65,01:03:08
70,58,35,36,18.38,0,34.17,700.0,1.65,01:03:18
70,58,35,36,18.38,0,33.63,700.0,1.65,01:03:28
70,58,35,36,18.38,0,33.63,700.0,1.65,01:03:39
70,58,35,36,18.38,0,33.63,700.0,1.65,01:03:50
70,58,35,36,18.38,0,33.63,700.0,1.65,01:04:00
70,58,35,36,18.38,0,33.63,700.0,1.65,01:04:10
70,58,35,37,18.38,0,33.63,700.0,1.65,01:04:20
70,58,35,36,18.38,0,33.63,700.0,1.65,01:04:30
70,58,35,36,18.38,0,33.63,700.0,1.65,01:04:41
71,58,35,36,18.38,0,34.17,700.0,1.65,01:04:51
70,58,35,37,18.38,0,33.63,700.0,1.65,01:05:01
70,58,35,36,18.38,0,33.63,700.0,1.65,01:05:11
70,58,35,36,18.38,0,33.63,700.0,1.65,01:05:21
70,58,35,36,18.38,0,33.63,700.0,1.65,01:05:31
70,58,35,36,18.38,0,33.63,700.0,1.65,01:05:41
70,58,35,36,18.38,0,33.63,700.0,1.65,01:05:51
70,58,35,36,18.38,0,33.63,700.0,1.65,01:06:03
70,58,35,37,18.38,0,33.63,700.0,1.65,01:06:13
70,58,35,36,18.38,0,33.63,700.0,1.65,01:06:23
70,58,35,36,18.38,0,33.63,700.0,1.65,01:06:33
70,58,35,37,18.38,0,33.63,700.0,1.65,01:06:43
70,58,35,36,18.38,0,33.63,700.0,1.65,01:06:53
70,58,35,36,18.38,0,33.63,700.0,1.65,01:07:03
70,58,34,36,18.38,0,33.63,700.0,1.65,01:07:13
70,58,35,37,18.38,0,33.63,700.0,1.65,01:07:23
70,58,35,36,18.38,0,33.63,700.0,1.65,01:07:34
70,58,35,36,18.38,0,33.63,700.0,1.65,01:07:44
70,58,35,37,18.38,0,33.63,700.0,1.65,01:07:54
70,58,35,36,18.38,0,33.63,700.0,1.65,01:08:04
70,58,35,36,18.38,0,33.63,700.0,1.65,01:08:14
70,58,35,36,18.38,0,33.63,700.0,1.65,01:08:24
70,58,35,36,18.38,0,33.63,700.0,1.65,01:08:34
70,58,34,37,18.38,0,34.17,700.0,1.65,01:08:46
70,58,35,36,18.38,0,33.63,700.0,1.65,01:08:56
70,58,34,36,18.38,0,33.63,700.0,1.65,01:09:06
70,58,34,36,18.38,0,33.63,700.0,1.65,01:09:16
71,58,35,37,18.38,0,33.63,700.0,1.65,01:09:26
70,58,35,36,18.38,0,33.09,700.0,1.65,01:09:36
70,58,35,36,18.38,0,33.63,700.0,1.65,01:09:46
70,58,35,36,18.38,0,33.63,700.0,1.65,01:09:56
70,58,35,36,18.38,0,33.63,700.0,1.65,01:10:07
70,58,34,36,18.38,0,33.63,700.0,1.65,01:10:17
70,58,35,36,18.38,0,33.63,700.0,1.65,01:10:27
71,58,35,37,18.38,0,33.63,700.0,1.65,01:10:37
70,58,34,37,18.38,0,33.63,700.0,1.65,01:10:47
70,58,34,36,18.38,0,33.63,700.0,1.65,01:10:57
70,58,35,36,18.38,0,33.63,700.0,1.65,01:11:07
70,58,35,37,18.38,0,33.63,700.0,1.65,01:11:17
70,58,35,37,18.38,0,33.63,700.0,1.65,01:11:27
70,58,34,36,18.38,0,33.63,700.0,1.65,01:11:37
70,58,35,37,18.38,0,33.63,700.0,1.65,01:11:47
70,58,35,37,18.38,0,33.63,700.0,1.65,01:11:57
70,58,34,36,18.38,0,33.63,700.0,1.65,01:12:07
70,58,35,36,18.38,0,33.63,700.0,1.65,01:12:18
71,58,35,36,18.38,0,33.63,700.0,1.65,01:12:28
70,58,35,36,18.38,0,33.63,700.0,1.65,01:12:38
70,58,35,36,18.38,0,33.63,700.0,1.65,01:12:48
70,58,35,36,18.38,0,33.63,700.0,1.65,01:12:58
70,58,35,37,18.38,0,33.63,700.0,1.65,01:13:08
70,58,35,36,18.38,0,33.09,700.0,1.65,01:13:18
71,58,35,37,18.38,0,33.63,700.0,1.65,01:13:28
